 2021-03-11 12:02 	 LY1BWB 	 14.097089 	 -20 	 0 	 MN71 	 1 	 HE9GPU 	 JN47qe 	 5100 	 300 	 2 
 2021-03-11 12:02 	 LY1BWB 	 14.097084 	 -10 	 0 	 MN71 	 1 	 OE9GHV 	 JN47wk 	 5056 	 301 	 2 
 2021-03-11 12:02 	 LY1BWB 	 14.097098 	 -18 	 0 	 MN71 	 1 	 N2HQI 	 FN13sa 	 10193 	 340 	 2 
 2021-03-11 12:02 	 LY1BWB 	 14.097094 	 -19 	 0 	 MN71 	 1 	 ON3URE/02 	 JO20cw 	 5330 	 307 	 2 
 2021-03-11 12:02 	 LY1BWB 	 14.097074 	 -8 	 0 	 MN71 	 1 	 KD2OM 	 FN12gx 	 10226 	 340 	 2 
 2021-03-11 12:02 	 LY1BWB 	 14.097096 	 -26 	 0 	 MN71 	 1 	 DC5AL-R 	 JO31lk 	 5131 	 307 	 2 
 2021-03-11 12:02 	 LY1BWB 	 14.097071 	 +4 	 0 	 MN71 	 1 	 GM4SFW 	 IO77sn 	 5642 	 317 	 2 
 2021-03-11 12:02 	 LY1BWB 	 14.097085 	 +12 	 0 	 MN71 	 1 	 GM0UDL 	 IO77vo 	 5627 	 317 	 2 
 2021-03-11 12:02 	 LY1BWB 	 14.097044 	 -25 	 0 	 MN71 	 1 	 SWL/TNS1 	 JN48or 	 5060 	 303 	 2 
 2021-03-11 12:02 	 LY1BWB 	 14.097085 	 -15 	 0 	 MN71 	 1 	 EA8BFK 	 IL38bo 	 7862 	 292 	 2 
 2021-03-11 12:02 	 LY1BWB 	 14.097085 	 -15 	 0 	 MN71 	 1 	 HB9HIT 	 JN36hm 	 5322 	 300 	 2 
 2021-03-11 12:02 	 LY1BWB 	 14.097040 	 -11 	 0 	 MN71 	 1 	 F62138 	 JN14an 	 5734 	 300 	 2 
 2021-03-11 12:02 	 LY1BWB 	 14.097085 	 -14 	 0 	 MN71 	 1 	 OE9HLH 	 JN47um 	 5065 	 301 	 2 
 2021-03-11 12:02 	 LY1BWB 	 14.097082 	 -13 	 0 	 MN71 	 1 	 DK6UG 	 JN49cm 	 5105 	 304 	 2 
 2021-03-11 12:02 	 LY1BWB 	 14.097086 	 -9 	 0 	 MN71 	 1 	 F4GFZ 	 JN25pj 	 5463 	 299 	 2 
 2021-03-11 12:02 	 LY1BWB 	 14.097089 	 -25 	 0 	 MN71 	 1 	 G8NXD 	 IO70je 	 5982 	 309 	 2 
 2021-03-11 12:02 	 LY1BWB 	 14.097085 	 -12 	 0 	 MN71 	 1 	 MW0MUT 	 IO81 	 5786 	 309 	 2 
 2021-03-11 12:02 	 LY1BWB 	 14.097087 	 -8 	 0 	 MN71 	 1 	 G0BZBSWL 	 IO84ex 	 5686 	 314 	 2 
